CustomerID,Segment,ML_Cluster,Churn_Risk_Tier,P_Alive_Pct,Churn_Risk_Pct,Recency,Frequency,Monetary,Tenure,AvgOrderValue,TopCategory,R_Score,F_Score,M_Score,T_Score,RFM_Score,RFMT_Mean,Expected_Orders_90d,Predicted_Spend_90d,Predictive_CLV_90d,PCA_1,PCA_2,PCA_3,Strategic_Objective,Recommended_Channel,Recommended_Promotion,Primary_Action_Item,Campaign_Email_Subject,Campaign_CTA,FirstPurchase,LastPurchase,TotalItems,TotalTransactions
CUST-0344,Hibernating,Cluster 2,🔴 High Churn Risk,12.0,88.0,369,3,1081.37,399,360.46,Wearables & Fitness,1,2,2,3,122,2.0,0.1,35.57,12.45,-0.926,1.6198,-0.1637,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-07-17 17:51:33,2025-08-16 18:26:49,10,7
CUST-0111,New Customers,Cluster 1,🟡 Moderate Watch,69.8,30.2,12,3,1074.7,30,358.23,Wearables & Fitness,5,1,2,1,512,2.25,2.93,1050.89,367.81,-2.0507,-1.7339,-0.4058,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-21 09:58:08,2026-08-08 15:10:03,9,4
CUST-0393,Hibernating,Cluster 1,🟢 Low Churn Risk,84.2,15.8,33,5,1072.96,204,214.59,Apparel & Lifestyle,3,2,2,2,322,2.25,1.78,381.92,133.67,-0.834,-0.2701,0.3813,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-01-27 21:58:35,2026-07-18 20:36:51,16,6
CUST-0058,Hibernating,Cluster 1,🔴 High Churn Risk,21.5,78.5,35,3,1067.97,44,355.99,Smart Office & Furniture,3,1,2,1,312,1.75,0.78,278.1,97.33,-1.9002,-0.9182,-0.5952,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-07-07 11:43:20,2026-07-16 16:55:33,6,3
CUST-0443,Hibernating,Cluster 2,🟡 Moderate Watch,56.8,43.2,246,4,1042.33,614,260.58,Electronics & Audio,2,2,2,5,222,2.75,0.39,102.86,36.0,-0.5372,1.5485,0.2815,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-12-14 14:35:23,2025-12-16 22:18:22,5,4
CUST-0330,Hibernating,Cluster 2,🔴 High Churn Risk,21.4,78.6,442,3,1029.44,555,343.15,Wearables & Fitness,1,2,2,4,122,2.25,0.13,45.15,15.8,-0.7987,1.9052,-0.0078,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-02-11 11:32:08,2025-06-04 08:59:56,6,4
CUST-0194,Hibernating,Cluster 2,🔴 High Churn Risk,4.5,95.5,263,4,1011.82,295,252.96,Computer Accessories,1,2,2,2,122,1.75,0.06,14.9,5.22,-0.891,1.2228,-0.2166,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-10-29 12:34:32,2025-11-29 21:34:57,8,6
CUST-0276,Hibernating,Cluster 2,🟡 Moderate Watch,59.9,40.1,241,1,1007.34,241,1007.34,Smart Office & Furniture,2,1,2,2,212,1.75,0.39,396.71,138.85,-1.7972,1.2616,-0.2166,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-12-22 14:13:49,2025-12-22 15:28:18,4,2
CUST-0447,New Customers,Cluster 1,🟢 Low Churn Risk,90.2,9.8,10,2,979.39,51,489.7,Electronics & Audio,5,1,2,1,512,2.25,2.34,1145.61,400.96,-2.104,-1.4986,0.0664,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-06-30 12:01:34,2026-08-10 14:04:27,5,2
CUST-0187,Hibernating,Cluster 2,🔴 High Churn Risk,2.8,97.2,458,4,977.94,476,244.48,Wearables & Fitness,1,2,2,4,122,2.25,0.02,6.0,2.1,-0.6955,1.8101,-0.1286,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-05-01 12:23:36,2025-05-19 12:59:46,10,6
CUST-0445,Hibernating,Cluster 2,🔴 High Churn Risk,3.2,96.8,497,4,960.47,527,240.12,Electronics & Audio,1,2,2,4,122,2.25,0.03,6.11,2.14,-0.6579,1.9145,-0.0907,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-03-11 10:48:29,2025-04-10 21:13:36,8,6
CUST-0041,Hibernating,Cluster 2,🔴 High Churn Risk,25.4,74.6,395,4,955.03,659,238.76,Smart Office & Furniture,1,2,2,5,122,2.5,0.17,39.52,13.83,-0.5525,1.8879,0.1558,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-10-29 22:14:01,2025-07-21 14:47:33,7,5
CUST-0045,New Customers,Cluster 1,🟢 Low Churn Risk,90.1,9.9,7,3,952.64,48,317.55,Wearables & Fitness,5,1,2,1,512,2.25,3.15,1001.8,350.63,-1.8826,-1.7809,0.1439,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-03 21:19:43,2026-08-13 17:27:15,7,3
CUST-0074,Hibernating,Cluster 2,🔴 High Churn Risk,33.5,66.5,350,2,943.79,380,471.9,Electronics & Audio,1,1,2,3,112,1.75,0.22,103.57,36.25,-1.2633,1.6448,-0.097,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-08-05 14:53:39,2025-09-04 20:40:19,3,2
CUST-0173,Hibernating,Cluster 1,🔴 High Churn Risk,9.5,90.5,37,3,938.77,38,312.92,Wearables & Fitness,3,1,2,1,312,1.75,0.37,114.27,39.99,-2.0251,-0.9375,-0.668,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-07-13 12:47:23,2026-07-14 09:11:35,6,3
CUST-0374,Hibernating,Cluster 2,🔴 High Churn Risk,19.7,80.3,296,3,938.3,363,312.77,Smart Office & Furniture,1,2,2,3,122,2.0,0.18,55.14,19.3,-1.0288,1.4591,-0.0827,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-08-22 12:25:11,2025-10-28 21:04:07,12,6
CUST-0217,New Customers,Cluster 1,🔴 High Churn Risk,18.7,81.3,24,3,920.51,29,306.84,Electronics & Audio,4,1,2,1,412,2.0,0.79,243.83,85.34,-2.1475,-1.3247,-0.6541,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-22 21:21:46,2026-07-27 15:53:32,6,3
CUST-0024,Hibernating,Cluster 2,🔴 High Churn Risk,26.2,73.8,299,4,916.4,504,229.1,Computer Accessories,1,2,2,4,122,2.25,0.22,49.86,17.45,-0.6898,1.588,0.1132,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-04-03 11:29:13,2025-10-25 15:42:25,13,8
CUST-0333,New Customers,Cluster 1,🔴 High Churn Risk,44.0,56.0,15,3,885.63,25,295.21,Computer Accessories,5,2,1,1,521,2.25,1.96,578.02,202.31,-2.2225,-1.6654,-0.5436,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-26 16:20:56,2026-08-04 22:47:58,6,4
CUST-0114,Potential Growth,Cluster 1,🟢 Low Churn Risk,87.0,13.0,16,4,882.93,99,220.73,Smart Office & Furniture,5,2,1,1,521,2.25,2.56,565.24,197.83,-1.4023,-0.9912,0.2926,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-05-12 21:32:58,2026-08-04 12:04:52,13,4
CUST-0326,Hibernating,Cluster 2,🔴 High Churn Risk,10.7,89.3,422,4,869.89,560,217.47,Computer Accessories,1,2,1,4,121,2.0,0.08,17.52,6.13,-0.6708,1.8605,0.053,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-02-06 18:54:31,2025-06-24 09:44:40,7,5
CUST-0143,New Customers,Cluster 1,🟢 Low Churn Risk,92.7,7.3,4,3,858.39,47,286.13,Wearables & Fitness,5,1,1,1,511,2.0,3.27,936.95,327.93,-1.9296,-2.0637,0.3675,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-04 09:24:32,2026-08-16 11:27:25,7,4
CUST-0175,New Customers,Cluster 1,🟢 Low Churn Risk,91.7,8.3,3,3,829.89,27,276.63,Electronics & Audio,5,1,1,1,511,2.0,3.98,1101.94,385.68,-2.1904,-2.4691,0.1209,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-24 17:30:16,2026-08-17 17:57:39,11,4
CUST-0099,Hibernating,Cluster 2,🟡 Moderate Watch,62.8,37.2,246,3,827.4,536,275.8,Wearables & Fitness,2,1,1,4,211,2.0,0.4,109.77,38.42,-0.9009,1.5629,0.2946,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-03-02 18:01:51,2025-12-17 11:58:11,4,3
CUST-0053,New Customers,Cluster 1,🟢 Low Churn Risk,90.8,9.2,7,3,806.82,53,268.94,Electronics & Audio,5,1,1,1,511,2.0,3.04,816.67,285.84,-1.9116,-1.7056,0.2648,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-06-28 08:51:01,2026-08-13 15:36:19,5,3
CUST-0291,Hibernating,Cluster 2,🔴 High Churn Risk,2.5,97.5,414,4,799.94,423,199.98,Wearables & Fitness,1,2,1,3,121,1.75,0.02,4.88,1.71,-0.8377,1.7197,-0.0937,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-06-23 10:16:11,2025-07-02 12:10:04,12,7
CUST-0052,Hibernating,Cluster 2,🟡 Moderate Watch,62.0,38.0,232,3,789.69,499,263.23,Computer Accessories,2,1,1,4,211,2.0,0.42,110.35,38.62,-0.9537,1.4981,0.2888,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-04-08 09:06:23,2025-12-30 22:15:34,5,4
CUST-0288,New Customers,Cluster 1,🟡 Moderate Watch,46.2,53.8,26,2,778.3,33,389.15,Wearables & Fitness,4,1,1,1,411,1.75,1.43,556.99,194.95,-2.4209,-1.1269,-0.518,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-18 15:19:03,2026-07-25 13:11:50,9,4
CUST-0380,New Customers,Cluster 1,🟡 Moderate Watch,59.9,40.1,11,1,755.22,11,755.22,Wearables & Fitness,5,1,1,1,511,2.0,1.67,1260.9,441.31,-3.2613,-2.0631,-0.8024,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-09 11:42:25,2026-08-09 11:42:25,3,1
CUST-0080,New Customers,Cluster 1,🟢 Low Churn Risk,89.6,10.4,4,2,754.52,19,377.26,Smart Office & Furniture,5,1,1,1,511,2.0,3.27,1232.85,431.5,-2.6483,-2.4271,-0.1334,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-01 14:37:44,2026-08-16 17:16:12,6,3
CUST-0422,Hibernating,Cluster 2,🟡 Moderate Watch,61.2,38.8,402,2,742.62,632,371.31,Wearables & Fitness,1,1,1,5,111,2.0,0.25,94.57,33.1,-1.1373,2.0247,0.2594,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-11-26 11:01:38,2025-07-14 17:41:37,4,3
CUST-0415,New Customers,Cluster 1,🟡 Moderate Watch,51.2,48.8,31,2,740.55,42,370.28,Wearables & Fitness,4,1,1,1,411,1.75,1.45,535.19,187.32,-2.3374,-0.8956,-0.4195,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-09 11:21:08,2026-07-20 10:00:58,5,2
CUST-0236,Hibernating,Cluster 2,🟡 Moderate Watch,50.6,49.4,383,3,736.68,695,245.56,Wearables & Fitness,1,2,1,5,121,2.25,0.25,62.21,21.77,-0.8409,1.9837,0.3157,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-09-24 09:03:43,2025-08-02 08:24:22,7,5
CUST-0004,New Customers,Cluster 1,🟡 Moderate Watch,48.0,52.0,11,3,736.12,15,245.37,Computer Accessories,5,1,1,1,511,2.0,2.42,593.61,207.76,-2.5247,-2.0597,-0.6755,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-05 08:58:51,2026-08-09 16:54:04,5,3
CUST-0300,Hibernating,Cluster 2,🟢 Low Churn Risk,76.3,23.7,232,2,716.17,507,358.08,Electronics & Audio,2,1,1,4,211,2.0,0.39,138.79,48.58,-1.245,1.5823,0.3621,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-03-31 19:45:07,2025-12-31 12:44:58,7,5
CUST-0286,Hibernating,Cluster 2,🔴 High Churn Risk,31.4,68.6,390,3,715.44,557,238.48,Electronics & Audio,1,2,1,4,121,2.0,0.19,45.89,16.06,-0.9568,1.8872,0.1731,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-02-09 15:10:38,2025-07-26 08:15:28,6,3
CUST-0185,Potential Growth,Cluster 1,🟢 Low Churn Risk,87.4,12.6,21,3,711.25,107,237.08,Wearables & Fitness,4,1,1,1,411,1.75,1.98,469.21,164.22,-1.6658,-0.7128,0.3297,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-05-05 11:38:17,2026-07-30 18:30:09,4,3
CUST-0283,Hibernating,Cluster 2,🔴 High Churn Risk,13.0,87.0,297,3,672.45,327,224.15,Smart Office & Furniture,1,2,1,2,121,1.5,0.13,28.37,9.93,-1.2257,1.4603,-0.038,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-09-27 08:27:37,2025-10-27 17:12:51,6,4
CUST-0029,Hibernating,Cluster 2,🟡 Moderate Watch,56.8,43.2,271,3,665.88,537,221.96,Smart Office & Furniture,1,1,1,4,111,1.75,0.36,79.87,27.95,-0.9987,1.657,0.3292,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-03-01 14:32:35,2025-11-21 21:58:53,9,5
CUST-0347,Hibernating,Cluster 1,🔴 High Churn Risk,11.0,89.0,49,3,660.3,52,220.1,Wearables & Fitness,3,2,1,1,321,1.75,0.37,81.88,28.66,-2.045,-0.5583,-0.4633,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-06-29 20:04:18,2026-07-02 19:13:19,6,3
CUST-0401,Hibernating,Cluster 2,🔴 High Churn Risk,10.9,89.1,513,3,638.67,543,212.89,Wearables & Fitness,1,2,1,4,121,2.0,0.07,14.54,5.09,-1.0244,2.06,0.0783,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-02-23 16:24:56,2025-03-25 08:05:02,5,4
CUST-0299,Hibernating,Cluster 2,🔴 High Churn Risk,8.9,91.1,472,3,634.84,479,211.61,Wearables & Fitness,1,2,1,4,121,2.0,0.06,13.27,4.64,-1.0836,1.9463,0.0338,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-04-28 13:47:53,2025-05-05 08:40:23,5,3
CUST-0235,Hibernating,Cluster 2,🔴 High Churn Risk,30.1,69.9,405,3,632.36,569,210.79,Wearables & Fitness,1,2,1,4,121,2.0,0.18,38.1,13.34,-1.0027,1.9403,0.2133,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-01-28 19:34:44,2025-07-11 08:45:59,6,3
CUST-0036,Hibernating,Cluster 2,🔴 High Churn Risk,3.2,96.8,482,4,629.62,512,157.4,Smart Office & Furniture,1,2,1,4,121,2.0,0.03,4.15,1.45,-0.859,1.947,0.0486,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-03-26 19:08:58,2025-04-25 12:51:16,7,4
CUST-0167,Hibernating,Cluster 2,🔴 High Churn Risk,11.9,88.1,426,3,607.67,460,202.56,Computer Accessories,1,1,1,3,111,1.5,0.09,17.54,6.14,-1.1198,1.8698,0.0661,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-05-17 10:31:25,2025-06-20 20:47:15,11,6
CUST-0327,Hibernating,Cluster 1,🟢 Low Churn Risk,79.9,20.1,37,5,600.61,187,120.12,Wearables & Fitness,3,2,1,2,321,2.0,1.8,216.71,75.85,-1.135,-0.1551,0.4762,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-02-14 14:09:33,2026-07-14 08:27:59,8,5
CUST-0177,New Customers,Cluster 1,🟡 Moderate Watch,59.9,40.1,17,1,597.56,17,597.56,Electronics & Audio,5,1,1,1,511,2.0,1.54,919.93,321.98,-3.1854,-1.5718,-0.6296,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-03 18:20:38,2026-08-03 18:20:38,2,1
CUST-0372,Hibernating,Cluster 2,🟡 Moderate Watch,59.9,40.1,389,1,593.36,389,593.36,Smart Office & Furniture,1,1,1,3,111,1.5,0.26,156.65,54.83,-1.8209,1.8795,0.074,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-07-27 11:13:54,2025-07-27 20:57:25,4,2
CUST-0149,Hibernating,Cluster 2,🟡 Moderate Watch,55.7,44.3,280,2,590.42,404,295.21,Smart Office & Furniture,1,1,1,3,111,1.5,0.35,102.0,35.7,-1.4398,1.6124,0.1995,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-07-12 18:44:35,2025-11-13 17:10:19,4,2
CUST-0378,New Customers,Cluster 1,🟡 Moderate Watch,48.2,51.8,29,3,580.23,51,193.41,Smart Office & Furniture,4,2,1,1,421,2.0,1.64,317.7,111.2,-2.1016,-0.8615,-0.2127,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-06-30 10:43:14,2026-07-22 20:38:57,7,3
CUST-0048,New Customers,Cluster 1,🟢 Low Churn Risk,86.5,13.5,11,3,577.02,52,192.34,Computer Accessories,5,1,1,1,511,2.0,2.92,561.53,196.54,-2.0775,-1.4138,0.194,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-06-29 13:04:39,2026-08-09 11:42:44,10,5
